;;;;;;
3012471780012;ERIC PESTY;13002;MARSEILLE;FRANCE;70;N
3012471800017;KALAMU DES ILES;77200;TORCY;FRANCE;6;N
3012472020018;LA CAUSE;78955;CARRIERES SOUS POISSY;FRANCE;43;N
3012472030017;ALAIN DUVOCHEL;31300;TOULOUSE;FRANCE;1;N
3012472050015;VOYAGEUR CORPORATION;13300;SALON DE PROVENCE;FRANCE;15;O
3012472110016;ISABELLE ROUX;69004;LYON;FRANCE;1;N
3012472120015;DEVORATEURS D ESPACES;75005;PARIS;FRANCE;6;N
3012472220012;PHARMATHEMES;75006;PARIS;FRANCE;35;O
3012472270017;TROU DE NEZ;92800;PARIS;FRANCE;6;N
3012472350016;JEAN-CLAUDE MAILLIET;78290;CROISSY SUR SEINE;FRANCE;1;N
3012472390012;FEMME PRESSEE;75012;PARIS;FRANCE;6;N
3012472400018;BRADTRASH COMICS;40000;MONT DE MARSAN;FRANCE;3;N
3012472420016;POLY PRINT;75015;VAL D ISERE;FRANCE;3;N
3012472530012;L'AMI;93500;PANTIN;FRANCE;6;N
3012472550010;GNIOUPLAND;59780;BAISIEUX;FRANCE;7;N
3012472580017;ASIEXPO;69003;LYON;FRANCE;6;N
3012472630019;EMMANUEL GUICHARD;24200;SARLAT LA CANEDA;FRANCE;1;N
3012472810015;KWANZAA;13004;MARSEILLE;FRANCE;1;N
3012472830013;CEREDAF;75011;PARIS;FRANCE;19;N
3012472860010;GRENE;59780;WILLEMS;FRANCE;2;N
3012472880018;BERNARD SELLIER;06600;ANTIBES;FRANCE;12;N
3012472950018;ACTION RESTREINTE;93100;MONTREUIL;FRANCE;7;N
3012472960017;CONTRE-ALLEES;03100;MONTLUCON;FRANCE;16;N
3012472970016;CIEBP;I 11100;AOSTE;ITALIE;21;N
3012472980015;CAHIERS DU CRHIPA REVUE;38058;GRENOBLE CEDEX 9;FRANCE;9;N
3012472990014;HISTORIEN DE L'ART;63110;BEAUMONT;FRANCE;5;N
3012473000019;ART ET LITTERATURE;34600;BEDARIEUX;FRANCE;19;N
3012473020017;SURREALISTES;75020;PARIS;FRANCE;5;N
3012473030016;LE MORT QUI TROMPE;54136;BOUXIERES-AUX-DAMES;FRANCE;9;N
3012473050014;TROU REVUE D'ART;CH 2740;MOUTIER;SUISSE;16;N
3012473160010;BLANCHARD TK;38200;VIENNE;FRANCE;3;N
3012473200013;PARIS VILLAGES;75007;PARIS;FRANCE;1;N
3012473220011;L'IVRE D'HISTOIRE;89110;SOMMECAISE;FRANCE;1;N
3012473240019;AVENTURE AFRICAINE;28800;BOUVILLE;FRANCE;3;N
3012473370013;BEC D'OR;12490;MONTJAUX;FRANCE;2;N
3012473460011;JACQUES ANDRE;69006;LYON;FRANCE;378;N
3012473620019;JETS D ENCRE;94100;ST MAUR DES FOSSES;FRANCE;287;N
3012473630018;L ART A LA PAGE;75006;PARIS;FRANCE;26;O
3012473650016;DESCARTES ET CIE;75006;PARIS;FRANCE;1;N
3012473660015;DELAHAYE;89100;SENS;FRANCE;135;N
3012473700018;ATELIERS DES LEADERS;77780;BOURRON MARLOTTE;FRANCE;5;N
3012473790019;DE L OEIL;93100;MONTREUIL;FRANCE;344;N
3012473850010;MEDICILLINE;45200;AMILLY;FRANCE;73;O
3012473910011;CLUB CULTUREL DES VIETNAMIENS;94800;VILLEJUIF;FRANCE;1;N
3012473920010;VENT QUI PASSE;50120;EQUEURDREVILLE HAINNEVILLE;FRANCE;6;N
3012473980014;ASSOCIATION MINUSCULE;67210;OBERNAI;FRANCE;12;N
3012474010017;ABH;83150;BANDOL;FRANCE;2;N
3012474100015;GRAINE ET FEUILLE;94210;LA VARENNE SAINT HILAIRE;FRANCE;5;N
3012474130012;CLAUDIA EMBOULE;97170;PETIT BOURG;FRANCE;1;N
3012474170018;GAELLE BRUNETAUD;94100;ST MAUR DES FOSSES;FRANCE;1;N
3012474260016;EUROMAD;74160;ARCHAMPS;FRANCE;1;N
3012474280014;JACQUES LAFITTE;92300;LEVALLOIS PERRET;FRANCE;16;O
3012474290013;LES MILLE UNIVERS;18000;BOURGES;FRANCE;20;N
3012474310018;TUTTI QUANTI;37400;AMBOISE;FRANCE;13;N
3012474330016;LA BOUINOTTE;36000;CHATEAUROUX;FRANCE;217;N
3012474370012;SAM - SABINE ANDRIVON-MILTON;97232;LE LAMENTIN;MARTINIQUE - FRANCE;7;N
3012474390010;ARCHEA;37100;TOURS;FRANCE;14;N
3012474410015;PUSHTAC;75016;PARIS;FRANCE;5;N
3012474420014;CARPE DIEM;83000;TOULON;FRANCE;9;N
3012474680012;MEMOIRE DE PLUME;13270;FOS SUR MER;FRANCE;3;N
3012474700017;LES CHAMPS DE LA MEMOIRE;75015;PARIS;FRANCE;3;N
3012474740013;HUGUES DE CHIVRE;37460;CHEMILLE SUR INDROIS;FRANCE;102;O
3012474760011;CALEPIN JAUNE;32500;FLEURANCE;FRANCE;14;N
3012474780019;LIFAN;45100;ORLEANS;FRANCE;6;N
3012474800014;SEPI PRESS;83051;TOULON CEDEX;FRANCE;2;N
3012474840010;LA LAMPE DE CHEVET;83270;ST CYR SUR MER;FRANCE;43;O
3012474860018;IOS - INFORMATIQUE ET ORGANISATION DES;14750;ST AUBIN SUR MER;FRANCE;5;N
3012474900011;SAGITTAIRE;75006;PARIS;FRANCE;43;O
3012474940017;LE JARDIN D'ESSAI;75646;PARIS CEDEX 13;FRANCE;1;N
3012475040013;ASSOCIATION FRANCO-ANGLAISE DE POESIE;75020;PARIS;FRANCE;20;N
3012475050012;ARTURAL;21000;DIJON;FRANCE;3;N
3012475070010;PARTICOLARE;13009;MARSEILLE;FRANCE;9;N
3012475080019;PIERRE LAFITAN - PROXITUDE;95880;ENGHIEN LES BAINS;FRANCE;7;N
3012475100014;RHUBARBE;89000;AUXERRE;FRANCE;152;N
3012475320016;QUART MONDE;93100;MONTREUIL;FRANCE;87;N
3012475400015;LES SIX LACS;84220;BEAUMETTES;FRANCE;6;N
3012475420013;UNTRIEUR - EXTRIEUR;87600;CHERONNAC;FRANCE;6;N
3012475510011;DU TAILLEPAGE;30440;ST ROMAN DE CODIERES;FRANCE;30;N
3012475550017;DMC;69007;LYON;FRANCE;3;N
3012475600019;DIGITALES POURPRES;31410;MAUZAC;FRANCE;25;N
3012475670012;BAIE DES ANGES;06300;NICE;FRANCE;162;N
3012475740012;LES ARDENTS EDITEURS;87004;LIMOGES CEDEX 1;FRANCE;10;N
3012475760010;NEA (NORMANDIE EUROPE ASIE);28400;NOGENT LE ROTROU;FRANCE;3;N
3012476160017;INSTITUT D'ESTUDIS OCCITANS;19140;CONDAT-SUR-GANAVEIX;FRANCE;15;N
3012476230017;GAETAN LALOGE;21000;DIJON;FRANCE;2;N
3012476350012;RUMEUR DES AGES;17000;LA ROCHELLE;FRANCE;215;N
3012476500011;FAIRE PART;07160;MARIAC;FRANCE;18;N
3012476760019;NOUVEAUX HORIZONS;75017;PARIS;FRANCE;4;N
3012476790016;NOYS;76400;COLLEVILLE;FRANCE;4;N
3012476830019;LA PLUME;01600;TREVOUX;FRANCE;5;N
3012476860016;NICHOLSON AND PARTNERS FRANCE;24130;LE FLEIX;FRANCE;2;N
3012476880014;CHEMIN DU PELERIN;91170;VIRY CHATILLON;FRANCE;2;N
3012476900019;BLACK-OUT;87220;EYJEAUX;FRANCE;59;O
3012476960013;MLD;22000;ST BRIEUC;FRANCE;32;N
3012476990010;LIGNE D'OMBRE - SAGH;P 3150;CONDEIXA;PORTUGAL;26;O
3012477010014;FOUGEROUSE;69510;THURINS;FRANCE;8;N
3012477080017;&DOM - ALAIN DAUMONT;77100;MEAUX;FRANCE;31;N
3012477090016;LIRE ET MEDITER;47510;FOULAYRONNES;FRANCE;1;N
3012477190013;EDIDIT;75011;PARIS;FRANCE;336;N
3012477220017;IMAGE-DOCUMENT;75007;PARIS;FRANCE;104;N
3012477240015;C.PROD JEUNESSE;75016;PARIS;FRANCE;18;N
3012477340012;L ESCARGOT SAVANT;21230;VOUDENAY;FRANCE;3;N
3012477370019;COMPTOIR SPE;75015;PARIS;FRANCE;2761;N
3012477730011;FREMEAUX ET ASSOCIES;94300;VINCENNES;FRANCE;1860;N
3012477930015;GUIDES GOURSAU;31520;RAMONVILLE;FRANCE;26;N
3012477950013;KOLIBRIUS;33600;PESSAC;FRANCE;2;N
3012477970011;ROSE-MARIE RICHARD;13810;EYGALIERES;FRANCE;2;N
3012478010013;LAWLEX;75116;PARIS;FRANCE;47;N
3012478060018;NATURE A LIRE;07201;AUBENAS CEDEX 01;FRANCE;21;N
3012478220016;GILLES ARNAUD;30250;SOMMIERES;FRANCE;9;N
3012478240014;HERVE BOYAC;83300;DRAGUIGNAN;FRANCE;1;N
3012478260012;DES SILVES;95610;ERAGNY SUR OISE;FRANCE;20;N
3012478390016;GALLIX;91190;GIF SUR YVETTE;FRANCE;15;N
3012478480014;SALO-DIVIN;44340;BOUGUENAIS;FRANCE;1;N
3012478500019;LE PETIT PAVE;49320;ST JEAN DES MAUVRETS;FRANCE;639;N
3012478510018;ANDRE FISCHER;12000;RODEZ;FRANCE;3;N
3012478570012;COSTE-ORBACH;92130;ISSY LES MOULINEAUX;FRANCE;1;N
3012478610015;DU GRIZZLY;74650;CHAVANOD;FRANCE;1;N
3012478620014;STARTER;L 4620;DIFFERDANGE;LUXEMBOURG;1;N
3012478640012;CORALIE FOLLONI;06100;NICE;FRANCE;7;N
3012478660010;SAPHIRINE;92210;ST CLOUD;FRANCE;1;N
3012478720011;EVA VINCZE;75018;PARIS;FRANCE;4;N
3012478850015;PHILYA;66000;PERPIGNAN;FRANCE;6;N
3012478870013;BEAUREPAIRE;30540;MILHAUD;FRANCE;302;O
3012478890011;CRINI;44312;NANTES CEDEX 3;FRANCE;51;N
3012478920015;UNDOMIEL;68750;BERGHEIM;FRANCE;1;N
3012478940013;TRANSVERSALES;92210;ST CLOUD;FRANCE;42;O
3012478950012;NEMETH-LAUZON;92100;BOULOGNE BILLANCOURT;FRANCE;1;N
3012478970010;IMAGIMUSE.NET;91470;LES MOLIERES;FRANCE;1;N
3012479080015;BERNARD WIRZ;CH 1004;LAUSANNE;SUISSE;1;N
3012479110019;PREMIERE HEURE;83340;LE THORONET;FRANCE;26;N
3012479130017;POURPARLER;59700;MARCQ EN BAROEUL;FRANCE;29;N
3012479220015;PARIS BIBLIOTHEQUES;75009;PARIS;FRANCE;19;N
3012479230014;JACQUES GABAY;75005;PARIS;FRANCE;316;O
3012479370017;MAPPEVERBE;25450;DAMPRICHARD;FRANCE;15;N
3012479380016;L'AGE D'OR;33170;GRADIGNAN;FRANCE;14;N
3012479400011;VENTS SALES;33700;MERIGNAC;FRANCE;130;N
3012479470014;LES ASCLEPIADES;18170;ARDENAIS;FRANCE;23;N
3012479480013;JEAN VOLTAIRE;27940;VILLERS SUR LE ROULE;FRANCE;1;N
3012479690016;GYPAETE;64000;PAU;FRANCE;75;O
3012479720010;APEADE - ASSOCIATION POUR L'EDITION;83700;ST RAPHAEL;FRANCE;1;N
3012479780014;QUESPIRE;75020;PARIS;FRANCE;12;N
3012479800019;ORIGIN;11415;KEW GARDENS, NY;ETATS UNIS;2;N
3012479910015;MICHELANGELO;75005;PARIS;FRANCE;13;N
3012479930013;ELISE PETETIN;69600;OULLINS;FRANCE;1;N
3012479970019;GRAINE D'AUTEUR;25000;BESANCON;FRANCE;19;O
3012480050014;ART ET @RT;75005;PARIS;FRANCE;15;N
3012480070012;JULIEN ROCCIA;06500;MENTON;FRANCE;1;N
3012480190017;BLEU TURQUOISE;35235;THORIGNE FOUILLARD;FRANCE;7;N
3012480210012;EDISERCOM;75014;PARIS;FRANCE;5;N
3012480230010;DOD & CIE;78771;MAGNY LES HAMEAUX CEDEX;FRANCE;29416;O
3012480250018;ESF EDITEUR;92448;ISSY LES MOULINEAUX CEDEX;FRANCE;1;N
3012480270016;J'AI UN REVE;75019;PARIS;FRANCE;1;N
3012480280015;PETITS TIRAGES;75017;PARIS;FRANCE;34;N
3012480300010;TOOGEZER;75013;PARIS;FRANCE;1;N
3012480390011;MUSES DE FRANCE;44500;LA BAULE;FRANCE;6;N
3012480510013;A REACTION;31000;TOULOUSE;FRANCE;8;N
3012480560018;BERNARD TISSIER;01110;CORMARANCHE EN BUGEY;FRANCE;2;N
3012480580016;DOCEO;13760;ST CANNAT;FRANCE;262;O
3012480610010;CLES DE LA PHILO;77100;NANTEUIL LES MEAUX;FRANCE;1;N
3012480670014;GRINALBERT POLYMEDIA;25000;BESANCON;FRANCE;21;N
3012480700018;CELTICS CHADENN;22520;BINIC;FRANCE;1;N
3012480910011;FEDERATION DES ECOLES STEINER-WALDORF;75014;PARIS;FRANCE;18;N
3012480930019;PETRARQUE;91023;EVRY CEDEX;FRANCE;23;O
3012480940018;NOUVELLES EDITIONS LATINES;75006;PARIS;FRANCE;1338;O
3012481020016;GOUTTE D'O;67240;KALTENHOUSE;FRANCE;4;N
3012481060012;DIFFUSION REGIONALE DU LIVRE;54670;CUSTINES;FRANCE;2084;N
3012481070011;DE L'ECLUSE;45230;CHATILLON COLIGNY;FRANCE;90;N
3012481090019;A L'ENCRE ROUGE;75104;PARIS CEDEX 02;FRANCE;1;N
3012481120013;DECAL AGE;24000;PERIGUEUX;FRANCE;38;N
3012481160019;EURYUNIVERSE;54560;SERROUVILLE;FRANCE;36;N
3012481180017;LA MAISON DE LA BIBLE;75012;PARIS;FRANCE;691;N
3012481300019;VISAJE;75018;PARIS;FRANCE;3;N
3012481340015;ICONE EDITEUR - ALFRED OBERSON;13646;ARLES CEDEX;FRANCE;1;N
3012481360013;ESTRELLA EDITIONS;97490;SAINT CLOTILDE;REUNION - FRANCE;5;N
3012481380011;AU LION PASSANT;69002;LYON;FRANCE;5;N
3012481470019;ET WHAT;34060;MONTPELLIER CEDEX 2;FRANCE;2;N
3012481540019;MEMOIRE VIVANTE;75012;PARIS;FRANCE;78;N
3012481570016;PROMENEURS SOLITAIRES;83000;TOULON;FRANCE;10;N
3012481610019;LOVAHMANE;77600;BUSSY ST GEORGES;FRANCE;1;N
3012481630017;LIZ;75004;PARIS;FRANCE;1;N
3012481780019;LIV;56320;LE FAOUET;FRANCE;187;O
3012481790018;LA SALEVIENNE;74160;ST JULIEN EN GENEVOIS;FRANCE;38;N
3012481880016;BERNARD LYONNET;63840;VIVEROLS;FRANCE;2;N
3012481890015;JEROME FOURNERIE;17300;VERGEROUX;FRANCE;2;N
3012481930018;TROIS MOMES;95120;ERMONT;FRANCE;4;N
3012481950016;PREMIERE CHANCE;28290;ARROU;FRANCE;2;N
3012482070010;ECLUSE - FLUVIACARTE;34970;LATTES;FRANCE;46;N
3012482140010;THIBAUD DE LA HOSSERAYE;75116;PARIS;FRANCE;1;N
3012482190015;AUDACIA;06200;NICE;FRANCE;9;N
3012482430012;LIONEL AGULLO;24000;PERIGUEUX;FRANCE;4;N
3012482450010;EPT;02210;BRECY;FRANCE;1;N
3012482470018;ETGSO - ECRITURES THEATRALES;40000;MONT DE MARSAN;FRANCE;34;N
3012482540018;EDITIONS DES REGIONALISMES;17160;CRESSE;FRANCE;2002;N
3012482700016;REZOBOOK - LES JOUEURS D'ASTRES;31400;TOULOUSE;FRANCE;31;N
3012482780018;LANTERNE MAGIQUE;25000;BESANCON;FRANCE;28;O
3012482790017;PPT;75009;PARIS;FRANCE;6;N
3012482850018;DE L'EPINE;73470;NANCES;FRANCE;1;N
3012482880015;GASTRONOMIE ET SANTE;92140;CLAMART;FRANCE;1;N
3012482910019;BUDO TRADITIONNEL;75012;PARIS;FRANCE;6;N
3012482970013;ROCHE D'OR;25042;BESANCON CEDEX;FRANCE;38;O
3012482990011;GRIFFON BLEU;31190;AUTERIVE;FRANCE;21;N
3012483000016;DE L'IBIE - DU CHASSEL;07150;ORGNAC L AVEN;FRANCE;8;N
3012483010015;VENT DU LARGE;79460;MAGNE;FRANCE;10;N
3012483130010;ELYTEL;78490;MONTFORT L'AMAURY;FRANCE;14;O
3012483170016;NET4IMAGE;69007;LYON;FRANCE;1;N
3012483190014;L. MAUGUIN;75013;PARIS;FRANCE;16;N
3012483270013;BILK AND SOUL;;MORONI;COMORES;1;N
3012483290011;APOAPAC HUMANISTE - ST MICHAEL;04870;ST MICHEL L OBSERVATOIRE;FRANCE;2;N
3012483440010;LAITMAN KABBALAH;ON M2R-3X1;TORONTO;CANADA;4;N
3012483500011;ARCOIRIS;83100;TOULON;FRANCE;17;N
3012483540017;MARUJA SENER;78340;LES CLAYES SOUS BOIS;FRANCE;27;N
3012483560015;FREDDY MUT;44300;NANTES;FRANCE;22;O
3012483580013;ESTLIVRES;54520;LAXOU;FRANCE;300;N
3012483630015;WHITE SADHU;515134;PUTTAPARTHI;INDE;2;N
3012483690019;DE LA BOUCLE;25000;BESANCON;FRANCE;29;O
3012483740011;NICOLAS CHOIN;02250;BERLANCOURT;FRANCE;3;N
3012483820010;PLUME D'ECUME;13600;LA CIOTAT;FRANCE;4;N
3012483830019;AMIS DE VITRAC;24200;VITRAC;FRANCE;2;N
3012483850017;LCA - GENEVE;CH 1222;GENEVE;SUISSE;1;N
3012483870015;TUNGSTENE;07400;LE TEIL;FRANCE;10;N
3012483890013;PIERRETTE FELOUX;06150;CANNES LA BOCCA;FRANCE;5;N
3012484050010;FLEURINES;12400;ST AFFRIQUE;FRANCE;75;N
3012484090016;DIATHEO;75005;PARIS;FRANCE;2;N
3012484120010;LES ATELIERS DE PORTHOS;22660;TRELEVERN;FRANCE;24;N
3012484180014;LE PHENIX DU LION;78000;VERSAILLES;FRANCE;1;N
3012484220017;LA CHAMBRE AU LOUP - LEPEL;75015;PARIS;FRANCE;11;N
3012484280011;EN AILES;67100;STRASBOURG;FRANCE;2;N
3012484300016;GUY JOUVE;38330;BIVIERS;FRANCE;2;N
3012484340012;NILSANE;97490;STE CLOTILDE;REUNION - FRANCE;6;N
3012484360010;NICKIPI;CH 1277;BOREX;SUISSE;2;N
3012484380018;OLEUM;74140;YVOIRE;FRANCE;2;N
3012484440019;SBW PARIS;75008;PARIS;FRANCE;1;N
3012484480015;CRER-BAYARD;49184;ST BARTHELEMY ANJOU CEDEX;FRANCE;1584;O
3012484490014;DECOUVREURS DE VILLES;69006;LYON;FRANCE;1;N
3012484530017;LA COULEUR DES MOTS;68200;MULHOUSE;FRANCE;3;N
3012484600017;JACQUES FOURRE;24540;MONPAZIER;FRANCE;1;N
3012484660011;PLUVIA NOCTURNA;93130;NOISY LE SEC;FRANCE;4;O
3012484750019;ROMAIN PLANCHON;75013;PARIS;FRANCE;1;N
3012484860015;ELYSE NOTHDURFT;68150;RIBEAUVILLE;FRANCE;1;N
3012484880013;MELIGRANA;75020;PARIS;FRANCE;7;N
3012484940014;GNGL PRODUCTIONS;75002;PARIS;FRANCE;13;N
3012484960012;DU SEPT (DU 7);36110;ROUVRES LES BOIS;FRANCE;12;N
3012485080016;ALAOUI KHALID;78520;LIMAY;FRANCE;2;N
3012485150016;INSTITUT INTERNATIONAL;75015;PARIS;FRANCE;30;N
3012485170014;LINGUA FRANCA;75010;PARIS;FRANCE;3;N
3012485180013;SOLEDA;13015;MARSEILLE;FRANCE;24;N
3012485230015;PRIVE DE DESERT;63160;MAUZUN;FRANCE;7;N
3012485250013;CLARA FAMA;31100;TOULOUSE;FRANCE;30;N
3012485270011;LA FILLE DE LA LUNE;67000;STRASBOURG;FRANCE;6;N
3012485350010;EQUINOXE;13210;ST REMY DE PROVENCE;FRANCE;1412;O
3012485360019;FERACF;37000;TOURS;FRANCE;8;N
3012485400012;LES AMIS DU PATRIMOINE RELIGIEUX;03400;YZEURE;FRANCE;4;N
3012485440018;LES EDITIONS DU VAL;59880;ST SAULVE;FRANCE;9;O
3012485460016;CARACOLIVRES;39190;ORBAGNA;FRANCE;10;N
3012485500019;LE JAROSSET;85190;AIZENAY;FRANCE;15;N
3012485520017;NARRATIF;86100;CHATELLERAULT;FRANCE;16;N
3012485560013;LA FOURMILIERE BD;69100;VILLEURBANNE;FRANCE;26;N
3012485600016;MARGINALES;04300;FORCALQUIER;FRANCE;9;N
3012485680018;SCALEA;26100;ROMANS SUR ISERE;FRANCE;15;N
3012485700013;DV;67100;STRASBOURG;FRANCE;31;N
3012485710012;REPAS;26000;VALENCE;FRANCE;32;O
3012485740019;LAURENCE POURIEUX-DEMAS;87190;MAGNAC LAVAL;FRANCE;10;N
3012485760017;CYRILLE AUDEBERT;35580;GUICHEN;FRANCE;10;N
3012485790014;BOGENSPORTVERLAG;AT 5023;SALZBURG;AUTRICHE;2;N
3012485910016;INSTITUT GEOPOLYMERE;02100;ST QUENTIN;FRANCE;9;N
3012485930014;GRANDE LOGE NATIONALE FRANCAISE;75017;PARIS;FRANCE;72;N
3012486060017;QUATRIEME ZONE;78150;LE CHESNAY;FRANCE;7;N
3012486090014;PALMARES;75008;PARIS;FRANCE;1;N
3012486150015;HERVE LAVERDURE;85800;ST GILLES CROIX DE VIE;FRANCE;1;N
3012486220015;DRUKKER DIFFUSION;75014;PARIS;FRANCE;1;O
3012486300014;AU FOND DU GRENIER;54000;NANCY;FRANCE;9;N
3012486340010;LES AVENTURES DE RONALD TINTIN;75020;PARIS;FRANCE;1;N
3012486380016;MORPHEUS;78700;CONFLANS STE HONORINE;FRANCE;2;N
3012486480013;ASA;60290;NEUILLY SOUS CLERMONT;FRANCE;29;N
3012486510017;DROIT-AFRIQUE.COM;75010;PARIS;FRANCE;183;O
3012486530015;GARAMOND ET COMPAGNIE;37400;AMBOISE;FRANCE;4;N
3012486550013;CILCO;72847;OSTRAVA 1;TCHEQUE (REPUBLIQUE);3;N
3012486570011;CHATENAY JEAN-MAURICE;98895;NOUMEA;NLLE CALEDONIE - FRANCE;1;N
3012486590019;LES FOUS DE BASSAN;45190;BEAUGENCY;FRANCE;2;N
3012486610014;LA MAISON ROSE;CH 1304;COSSONAY-VILLE;SUISSE;41;N
3012486640011;NEGATIF;92410;VILLE D AVRAY;FRANCE;2;N
3012486660019;LA VOIX DE LA VIE - EDIVIE;67860;BOOFZHEIM;FRANCE;10;N
3012486700012;KER;CH 1616;ATTALENS;SUISSE;1;N
3012486720010;ANALYSE TRANSACTIONNELLE;69004;LYON;FRANCE;15;N
3012486740018;AMMAWOULI;93430;VILLETANEUSE;FRANCE;1;N
3012486810018;CAP INFORMATION PROFESSIONNELLE;26000;VALENCE;FRANCE;113;N
3012486850014;LES DOIGTS QUI REVENT - ASSOCIATION;21240;TALANT;FRANCE;56;N
3012486860013;MOMELUDIES;69004;LYON;FRANCE;23;N
3012487160013;TECHNIQUES DE CREATION;44800;ST HERBLAIN;FRANCE;5;N
3012487180011;JEAN-BAPTISTE;13220;CHATEAUNEUF LES MARTIGUES;FRANCE;2;N
3012487250011;CADASTRE8ZERO;80000;AMIENS;FRANCE;16;N
3012487270019;GALANGA (INLET);75011;PARIS;FRANCE;1;N
3012487400010;DE LA MORELLE;37270;LARCAY;FRANCE;36;N
3012487420018;BRUNO SPADOTTO;91024;EVRY CEDEX;FRANCE;1;N
3012487520015;HARMONIE MAI;34130;ST AUNES;FRANCE;1;N
3012487610013;ARTISHOW;21000;DIJON;FRANCE;1;N
3012487670017;L ATELIER DES PARENTS;94100;ST MAUR DES FOSSES;FRANCE;19;O
3012487750016;AD VITAM AETERNAM;92000;NANTERRE;FRANCE;1;N
3012487790012;EPHI - EDITIONS DU PROGRES HUMAIN;86960;FUTUROSCOPE CEDEX;FRANCE;3;N
3012487810017;ONLINE;75008;PARIS;FRANCE;4;N
3012487850013;JEFF DESAINJEAN;56350;ST JEAN LA POTERIE;FRANCE;2;N
3012487870011;DE L'ORNAL;61000;ALENCON;FRANCE;12;N
3012487890019;PIX'N'GRAPH - CR EDITION;35510;CESSON SEVIGNE;FRANCE;1;N
3012488050016;A BOOK CONCEPT - IDE;42100;ST ETIENNE;FRANCE;2;N
3012488110017;OIP - ORGANISATION INSTRUCTION;75009;PARIS;FRANCE;4;N
3012488210014;SEBIROT;91300;MASSY;FRANCE;5;O
3012488230012;ARL;97233;SCHOELCHER;MARTINIQUE - FRANCE;1;N
3012488410018;CHARIELLEDITIONS;91400;ORSAY;FRANCE;1;N
3012488450014;LE LIVRE UNIQUE;78800;HOUILLES;FRANCE;38;N
3012488500016;LA PAGAIE;45000;ORLEANS;FRANCE;1;N
3012488550011;LA GIRANDOLE;81220;GUITALENS-L'ALBAREDE;FRANCE;8;N
3012488600013;DU LEROT;16140;TUSSON;FRANCE;135;N
3012488750015;ALAOUI - DARENA;78520;LIMAY;FRANCE;2;N
3012488790011;BERTRAND GOBIN;35000;RENNES;FRANCE;5;N
3012488810016;DROIT DIRIGE;41320;ST LOUP;FRANCE;1;N
3012488830014;MARTINE BOHY;67140;HEILIGENSTEIN;FRANCE;1;N
3012488870010;JUSSIAUX;83400;HYERES;FRANCE;6;N
3012488900014;DU TOULOURENC;84390;BRANTES;FRANCE;11;N
3012488930011;THALIE ET MELETE;01300;GROSLEE SAINT BENOIT;FRANCE;1;N
3012488990015;LA COMPAGNIE;75014;PARIS;FRANCE;2;N
3012489000010;HAMEL;16000;ANGOULEME;FRANCE;2;N
3012489020018;PELE MELE;64160;SERRES-MORLAAS;FRANCE;1;N
3012489110016;NERUSI;06300;NICE;FRANCE;1;N
3012489160011;AUDUREAU CELINE;75014;PARIS;FRANCE;1;N
3012489380013;ELKARLANEAN;64100;BAYONNE;FRANCE;6697;O
3012489480010;ICOLOR;CH1226;GENEVE;SUISSE;4;N
3012489500015;ESTAIMPUIS;59310;AUCHY LEZ ORCHIES;FRANCE;7;N
3012489640018;L'INEVITABLE;75014;PARIS;FRANCE;1;N
3012489660016;GUNDULA WELTI;77600;BUSSY ST MARTIN;FRANCE;2;N
3012489710018;ROMADA;75020;PARIS;FRANCE;1;N
3012489810015;BENOIT PEYRE;19100;BRIVE LA GAILLARDE;FRANCE;13;N
3012489820014;FL LIVRES;33150;CENON;FRANCE;13;N
3012489840012;ARCHILOGUE;83140;SIX FOURS LES PLAGES;FRANCE;9;N
3012489890017;SLU - FMSH DIFFUSION;94227;CHARENTON LE PONT CEDEX;FRANCE;1982;O
3012489990014;ARBRE JAUNE;92100;BOULOGNE BILLANCOURT;FRANCE;4;N
3012490010015;BADEMA;1030;BRUXELLES;BELGIQUE;14;O
3012490030013;BC PROMOTION;CH1204;GENEVE;SUISSE;1;N
3012490110012;JARDIN DES MOTS;90300;SERMAMAGNY;FRANCE;26;N
3012490150018;CYRANO;24240;POMPORT;FRANCE;33;N
3012490170016;MIDI A QUATORZE HEURES;31400;TOULOUSE;FRANCE;1;N
3012490280012;MUSEE RODIN;75007;PARIS;FRANCE;19;N
3012490310016;LESPOETES.NET;91700;VILLIERS SUR ORGE;FRANCE;1;N
3012490400014;TROIS QUARTS ELLES;09000;FOIX;FRANCE;3;N
3012490440010;JOS LE DOARE;29150;CHATEAULIN;FRANCE;104;O
3012490460018;LA PROCURE;60500;CHANTILLY;FRANCE;264;O
3012490480016;LES NETSCRIPTEURS;83741;LA CADIERE D'AZUR;FRANCE;9;O
3012490580013;ARS VIVENS;L 7202;WALFERDANGE;LUXEMBOURG;28;N
3012490600018;PEDAGOGIQUES AFRICAINES - EPA;;DAKAR;SENEGAL;3;N
3012490660012;CONFIDENCE;69003;LYON;FRANCE;2;N
3012490680010;PETITE CAPITALE;75011;PARIS;FRANCE;11;N
3012490710014;LIBEL;69002;LYON;FRANCE;86;O
3012490800012;ESPACE PUBLICATION;;HAZMIEH;LIBAN;1;N
3012490820010;NOLWEEN EAWY;97223;LE DIAMANT;FRANCE;6;N
3012490840018;ENGELAERE;59500;DOUAI;FRANCE;45;N
3012490890013;COULEURS PERIGORDS;24800;NANTHEUIL;FRANCE;22;N
3012490910018;LILOU;14700;FALAISE;FRANCE;3;N
